## [iView]
## Converted from: 	 ###
## Date: 	 ###
## Version:	IDF Converter 3.0.20
## IDF Version:	9
## Sample Rate:	60
## Separator Type:	Unknown
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	11222                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject: 	46
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Area:	1920	1080
## [Geometry]
## Stimulus Dimension [mm]:	344	194
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID: 	 ###
## Operating System :	6.2.9200
## iView X Version:	4.2.0.0
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, RAW, DIAMETER, CR, POR, QUALITY, PLANE, EYEPOSITION, GAZEVECTOR, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L Raw X [px]	L Raw Y [px]	R Raw X [px]	R Raw Y [px]	L Dia X [px]	L Dia Y [px]	L Mapped Diameter [mm]	R Dia X [px]	R Dia Y [px]	R Mapped Diameter [mm]	L CR1 X [px]	L CR1 Y [px]	L CR2 X [px]	L CR2 Y [px]	R CR1 X [px]	R CR1 Y [px]	R CR2 X [px]	R CR2 Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	L Validity	R Validity	Pupil Confidence	L Plane	R Plane	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Frame	Aux1
422893094	SMP	1	1099.17	482.75	804.18	484.99	16.56	16.56	3.76	15.41	15.41	3.34	1095.53	489.21	1102.20	489.12	802.12	491.46	809.35	491.33	977.33	257.91	977.33	257.91	0	1	1	2	-1	-1	-104.04	5.06	538.67	-36.78	4.45	526.20	0.17	0.29	-0.94	0.14	0.28	-0.95	 -1	
422909782	SMP	1	1099.09	482.85	804.10	485.07	16.49	16.49	3.75	15.45	15.45	3.34	1095.48	489.23	1102.12	489.23	802.09	491.55	809.27	491.40	980.23	258.35	980.23	258.35	0	1	1	2	-1	-1	-104.15	5.05	539.30	-36.77	4.43	526.32	0.17	0.28	-0.94	0.14	0.28	-0.95	 -1	
422926469	SMP	1	1098.96	482.90	804.06	485.22	16.53	16.53	3.75	15.39	15.39	3.34	1095.30	489.32	1102.05	489.33	802.04	491.68	809.24	491.47	982.33	258.37	982.33	258.37	0	1	1	2	-1	-1	-104.13	5.03	539.36	-36.77	4.41	526.34	0.17	0.29	-0.94	0.14	0.28	-0.95	 -1	
422943157	SMP	1	1098.81	483.03	803.90	485.16	16.62	16.62	3.75	15.38	15.38	3.34	1095.09	489.37	1101.99	489.46	801.97	491.75	809.10	491.51	982.61	258.03	982.61	258.03	0	1	1	2	-1	-1	-103.98	5.00	538.75	-36.76	4.40	526.65	0.17	0.28	-0.94	0.14	0.28	-0.95	 -1	
422959844	SMP	1	1098.70	483.05	803.82	485.21	16.64	16.64	3.75	15.37	15.37	3.34	1094.81	489.35	1101.94	489.48	801.88	491.76	809.01	491.54	982.98	259.02	982.98	259.02	0	1	1	2	-1	-1	-103.65	4.99	537.25	-36.77	4.40	526.95	0.16	0.28	-0.94	0.14	0.28	-0.95	 -1	
422976532	SMP	1	1098.63	482.94	803.82	485.17	16.64	16.64	3.74	15.32	15.32	3.34	1094.76	489.32	1101.85	489.39	801.81	491.73	808.89	491.46	981.99	259.71	981.99	259.71	0	1	1	2	-1	-1	-103.41	4.99	536.07	-36.78	4.42	527.42	0.16	0.28	-0.94	0.13	0.28	-0.95	 -1	
422993219	SMP	1	1098.54	482.86	803.78	485.10	16.51	16.51	3.74	15.35	15.35	3.34	1094.72	489.29	1101.70	489.13	801.67	491.66	808.76	491.39	981.04	260.83	981.04	260.83	0	1	1	2	-1	-1	-103.28	5.02	535.49	-36.77	4.43	527.82	0.16	0.28	-0.95	0.13	0.28	-0.95	 -1	
423009907	SMP	1	1098.49	482.85	803.73	485.10	16.59	16.59	3.73	15.38	15.38	3.34	1094.70	489.28	1101.59	489.08	801.52	491.63	808.64	491.38	980.53	262.07	980.53	262.07	0	1	1	2	-1	-1	-103.23	5.03	535.33	-36.76	4.44	528.01	0.16	0.28	-0.95	0.13	0.28	-0.95	 -1	
423026594	SMP	1	1098.35	482.81	803.64	485.12	16.51	16.51	3.73	15.41	15.41	3.34	1094.67	489.28	1101.51	489.11	801.42	491.64	808.59	491.40	980.85	262.40	980.85	262.40	0	1	1	2	-1	-1	-103.24	5.02	535.42	-36.74	4.44	527.96	0.17	0.28	-0.94	0.13	0.28	-0.95	 -1	
423043282	SMP	1	1098.25	482.90	803.53	485.14	16.55	16.55	3.72	15.39	15.39	3.34	1094.63	489.28	1101.41	489.17	801.33	491.67	808.54	491.45	981.18	263.21	981.18	263.21	0	1	1	2	-1	-1	-103.29	5.02	535.78	-36.71	4.43	527.79	0.17	0.28	-0.94	0.13	0.28	-0.95	 -1	
423059969	SMP	1	1098.22	482.79	803.49	485.27	16.49	16.49	3.72	15.42	15.42	3.34	1094.63	489.27	1101.36	489.18	801.30	491.70	808.51	491.48	980.76	263.34	980.76	263.34	0	1	1	2	-1	-1	-103.39	5.02	536.31	-36.69	4.42	527.65	0.17	0.29	-0.94	0.13	0.28	-0.95	 -1	
423076657	SMP	1	1098.22	482.83	803.49	485.24	16.53	16.53	3.72	15.41	15.41	3.34	1094.62	489.27	1101.34	489.13	801.28	491.68	808.50	491.47	980.23	264.39	980.23	264.39	0	1	1	2	-1	-1	-103.48	5.03	536.78	-36.68	4.42	527.46	0.17	0.28	-0.94	0.13	0.28	-0.95	 -1	
423093344	SMP	1	1097.83	482.83	803.05	485.26	16.55	16.55	3.72	15.26	15.26	3.34	1094.42	489.19	1101.11	489.17	801.14	491.67	808.34	491.50	985.68	265.12	985.68	265.12	0	1	1	2	-1	-1	-103.55	5.04	537.40	-36.64	4.42	527.39	0.18	0.28	-0.94	0.14	0.28	-0.95	 -1	
423110032	SMP	1	1097.60	482.84	802.86	485.17	16.46	16.46	3.71	15.36	15.36	3.34	1094.04	489.16	1100.99	489.16	801.05	491.66	808.23	491.45	990.32	265.53	990.32	265.53	0	1	1	2	-1	-1	-103.38	5.04	536.81	-36.62	4.42	527.36	0.18	0.28	-0.94	0.14	0.28	-0.95	 -1	
423126719	SMP	1	1097.50	482.86	802.79	485.25	16.45	16.45	3.71	15.33	15.33	3.34	1093.99	489.20	1100.96	489.22	801.00	491.74	808.22	491.50	995.76	266.41	995.76	266.41	0	1	1	2	-1	-1	-103.25	5.03	536.21	-36.60	4.41	527.19	0.18	0.28	-0.94	0.15	0.28	-0.95	 -1	
423143407	SMP	1	1097.48	482.81	802.75	485.28	16.49	16.49	3.71	15.29	15.29	3.33	1093.88	489.23	1100.89	489.22	800.93	491.78	808.09	491.57	996.72	266.27	996.72	266.27	0	1	1	2	-1	-1	-103.09	5.02	535.50	-36.59	4.40	527.33	0.17	0.28	-0.94	0.14	0.28	-0.95	 -1	
423160094	SMP	1	1097.41	482.87	802.66	485.34	16.49	16.49	3.70	15.34	15.34	3.33	1093.79	489.25	1100.79	489.13	800.87	491.81	807.99	491.60	999.91	267.36	999.91	267.36	0	1	1	2	-1	-1	-102.96	5.02	534.93	-36.59	4.39	527.60	0.17	0.28	-0.94	0.14	0.28	-0.95	 -1	
423176782	SMP	1	1097.27	482.76	802.54	485.33	16.63	16.63	3.71	15.39	15.39	3.34	1093.75	489.23	1100.61	489.01	800.77	491.79	807.84	491.56	1003.23	267.59	1003.23	267.59	0	1	1	2	-1	-1	-102.94	5.04	534.96	-36.59	4.40	528.00	0.17	0.28	-0.94	0.14	0.28	-0.95	 -1	
423193469	SMP	1	1097.21	482.63	802.47	485.29	16.44	16.44	3.70	15.32	15.32	3.33	1093.71	489.20	1100.56	488.95	800.54	491.74	807.68	491.48	1002.87	267.18	1002.87	267.18	0	1	1	2	-1	-1	-102.95	5.05	535.05	-36.55	4.42	528.09	0.17	0.29	-0.94	0.14	0.28	-0.95	 -1	
423210156	SMP	1	1097.04	482.55	802.35	485.21	16.54	16.54	3.70	15.35	15.35	3.34	1093.65	489.14	1100.48	488.89	800.41	491.69	807.56	491.42	1006.00	266.68	1006.00	266.68	0	1	1	2	-1	-1	-102.97	5.06	535.25	-36.53	4.43	528.16	0.18	0.29	-0.94	0.14	0.28	-0.95	 -1	
423226844	SMP	1	1097.01	482.46	802.33	485.22	16.64	16.64	3.71	15.36	15.36	3.34	1093.58	489.08	1100.42	488.86	800.33	491.67	807.53	491.44	1007.10	265.69	1007.10	265.69	0	1	1	2	-1	-1	-102.98	5.07	535.36	-36.50	4.43	527.99	0.18	0.29	-0.94	0.14	0.28	-0.95	 -1	
423243531	SMP	1	1096.97	482.45	802.23	485.32	16.55	16.55	3.71	15.31	15.31	3.33	1093.58	489.11	1100.41	488.87	800.33	491.74	807.50	491.50	1010.44	264.71	1010.44	264.71	0	1	1	2	-1	-1	-103.01	5.07	535.52	-36.50	4.42	527.97	0.18	0.29	-0.94	0.14	0.28	-0.95	 -1	
423260219	SMP	1	1097.04	482.62	802.28	485.42	16.55	16.55	3.71	15.37	15.37	3.34	1093.63	489.20	1100.44	488.92	800.39	491.82	807.57	491.63	1012.40	264.86	1012.40	264.86	0	1	1	2	-1	-1	-103.06	5.06	535.74	-36.51	4.39	527.92	0.18	0.29	-0.94	0.14	0.28	-0.95	 -1	
423276906	SMP	1	1097.16	482.67	802.37	485.46	16.48	16.48	3.70	15.30	15.30	3.33	1093.67	489.22	1100.51	488.95	800.50	491.84	807.66	491.72	1012.34	264.72	1012.34	264.72	0	1	1	2	-1	-1	-103.08	5.05	535.80	-36.53	4.38	527.95	0.18	0.28	-0.94	0.14	0.28	-0.95	 -1	
423293594	SMP	1	1097.22	482.63	802.45	485.41	16.47	16.47	3.70	15.28	15.28	3.33	1093.75	489.17	1100.58	488.95	800.63	491.83	807.77	491.66	1012.58	264.38	1012.58	264.38	0	1	1	2	-1	-1	-103.12	5.06	535.88	-36.57	4.39	528.04	0.18	0.29	-0.94	0.14	0.28	-0.95	 -1	
423310281	SMP	1	1097.39	482.52	802.65	485.31	16.59	16.59	3.71	15.32	15.32	3.33	1093.89	489.09	1100.67	488.91	800.84	491.81	807.96	491.60	1011.63	263.05	1011.63	263.05	0	1	1	2	-1	-1	-103.21	5.07	536.20	-36.62	4.40	528.21	0.17	0.29	-0.94	0.14	0.28	-0.95	 -1	
423326969	SMP	1	1097.47	482.52	802.76	485.33	16.55	16.55	3.71	15.32	15.32	3.33	1093.99	489.06	1100.78	488.91	800.92	491.80	808.06	491.57	1011.56	262.57	1011.56	262.57	0	1	1	2	-1	-1	-103.27	5.08	536.42	-36.65	4.40	528.27	0.17	0.29	-0.94	0.14	0.28	-0.95	 -1	
423343656	SMP	1	1097.08	482.65	802.41	485.38	16.50	16.50	3.71	15.32	15.32	3.33	1093.84	489.14	1100.62	488.95	800.86	491.83	808.01	491.62	1017.60	261.92	1017.60	261.92	0	1	1	2	-1	-1	-103.29	5.07	536.68	-36.64	4.39	528.33	0.19	0.28	-0.94	0.16	0.28	-0.95	 -1	
423360344	SMP	1	1097.31	482.74	802.65	485.42	16.44	16.44	3.70	15.29	15.29	3.33	1093.94	489.15	1100.83	489.04	800.96	491.87	808.20	491.74	1018.88	261.48	1018.88	261.48	0	1	1	2	-1	-1	-103.27	5.05	536.40	-36.65	4.37	528.01	0.18	0.28	-0.94	0.15	0.28	-0.95	 -1	
423377031	SMP	1	1097.35	482.83	802.75	485.51	16.51	16.51	3.70	15.27	15.27	3.33	1094.04	489.18	1100.98	489.23	801.03	491.90	808.28	491.81	1022.28	261.50	1022.28	261.50	0	1	1	2	-1	-1	-103.22	5.03	535.98	-36.64	4.36	527.69	0.19	0.28	-0.94	0.15	0.28	-0.95	 -1	
423393719	SMP	1	1097.46	482.82	802.84	485.48	16.47	16.47	3.70	15.24	15.24	3.33	1094.31	489.23	1101.06	489.23	801.08	491.87	808.33	491.81	1025.45	261.33	1025.45	261.33	0	1	1	2	-1	-1	-103.34	5.02	536.44	-36.63	4.36	527.41	0.19	0.29	-0.94	0.15	0.28	-0.95	 -1	
423410406	SMP	1	1097.59	482.88	802.91	485.36	16.51	16.51	3.70	15.20	15.20	3.32	1094.47	489.24	1101.13	489.23	801.17	491.80	808.35	491.74	1028.02	261.49	1028.02	261.49	0	1	1	2	-1	-1	-103.52	5.03	537.21	-36.65	4.38	527.40	0.19	0.28	-0.94	0.15	0.28	-0.95	 -1	
423427094	SMP	1	1097.58	482.91	802.99	485.42	16.60	16.60	3.71	15.22	15.22	3.32	1094.52	489.27	1101.17	489.24	801.26	491.82	808.38	491.75	1031.50	261.80	1031.50	261.80	0	1	1	2	-1	-1	-103.67	5.03	537.95	-36.68	4.37	527.66	0.19	0.28	-0.94	0.15	0.28	-0.95	 -1	
423443781	SMP	1	1097.60	482.91	803.00	485.51	16.50	16.50	3.71	15.28	15.28	3.32	1094.56	489.31	1101.17	489.33	801.30	491.88	808.41	491.85	1034.26	260.92	1034.26	260.92	0	1	1	2	-1	-1	-103.84	5.03	538.80	-36.70	4.36	527.91	0.19	0.29	-0.94	0.15	0.28	-0.95	 -1	
423460469	SMP	1	1097.71	483.09	803.01	485.60	16.47	16.47	3.71	15.30	15.30	3.32	1094.51	489.41	1101.19	489.44	801.30	491.96	808.45	491.98	1034.56	260.69	1034.56	260.69	0	1	1	2	-1	-1	-103.93	5.01	539.26	-36.71	4.34	528.00	0.19	0.28	-0.94	0.15	0.28	-0.95	 -1	
423477156	SMP	1	1097.64	483.14	802.99	485.63	16.47	16.47	3.71	15.30	15.30	3.32	1094.48	489.47	1101.17	489.54	801.26	492.03	808.46	492.04	1036.71	259.89	1036.71	259.89	0	1	1	2	-1	-1	-103.98	4.99	539.58	-36.70	4.32	527.85	0.19	0.28	-0.94	0.15	0.28	-0.95	 -1	
423493844	SMP	1	1097.66	483.13	802.96	485.67	16.52	16.52	3.72	15.30	15.30	3.32	1094.47	489.47	1101.16	489.54	801.22	492.07	808.46	492.06	1038.12	259.80	1038.12	259.80	0	1	1	2	-1	-1	-104.03	4.99	539.84	-36.68	4.31	527.57	0.19	0.28	-0.94	0.15	0.28	-0.95	 -1	
423510532	SMP	1	1097.69	483.08	802.97	485.67	16.53	16.53	3.72	15.31	15.31	3.32	1094.49	489.41	1101.15	489.46	801.23	492.04	808.44	492.03	1039.36	259.78	1039.36	259.78	0	1	1	2	-1	-1	-104.11	5.01	540.24	-36.66	4.32	527.44	0.18	0.28	-0.94	0.15	0.28	-0.95	 -1	
423527227	SMP	1	1097.22	482.98	802.66	485.53	16.48	16.48	3.72	15.26	15.26	3.32	1094.23	489.31	1101.03	489.34	801.12	491.99	808.31	491.94	1042.99	259.02	1042.99	259.02	0	1	1	2	-1	-1	-104.01	5.04	539.96	-36.64	4.33	527.39	0.20	0.28	-0.94	0.16	0.28	-0.95	 -1	
423543923	SMP	1	1097.37	482.80	802.75	485.47	16.37	16.37	3.72	15.24	15.24	3.32	1094.33	489.24	1101.07	489.23	801.15	491.92	808.33	491.87	1044.11	257.62	1044.11	257.62	0	1	1	2	-1	-1	-104.04	5.06	540.01	-36.64	4.35	527.38	0.19	0.29	-0.94	0.15	0.28	-0.95	 -1	
423560619	SMP	1	1097.41	482.84	802.79	485.42	16.45	16.45	3.72	15.20	15.20	3.32	1094.43	489.25	1101.12	489.23	801.20	491.89	808.34	491.86	1046.18	256.01	1046.18	256.01	0	1	1	2	-1	-1	-104.10	5.06	540.25	-36.66	4.35	527.53	0.19	0.29	-0.94	0.15	0.28	-0.95	 -1	
423577314	SMP	1	1097.45	482.86	802.75	485.50	16.47	16.47	3.72	15.26	15.26	3.32	1094.46	489.27	1101.14	489.25	801.18	491.95	808.34	491.90	1048.11	254.96	1048.11	254.96	0	1	1	2	-1	-1	-104.15	5.06	540.50	-36.66	4.34	527.61	0.19	0.29	-0.94	0.16	0.28	-0.95	 -1	
423594010	SMP	1	1097.49	482.89	802.80	485.49	16.42	16.42	3.72	15.18	15.18	3.31	1094.49	489.25	1101.16	489.22	801.16	491.97	808.34	491.93	1049.28	254.09	1049.28	254.09	0	1	1	2	-1	-1	-104.20	5.06	540.74	-36.66	4.34	527.59	0.19	0.28	-0.94	0.15	0.28	-0.95	 -1	
423610706	SMP	1	1097.54	482.78	802.76	485.48	16.31	16.31	3.71	15.17	15.17	3.31	1094.44	489.18	1101.21	489.06	801.13	491.94	808.33	491.87	1049.87	253.46	1049.87	253.46	0	1	1	2	-1	-1	-104.17	5.09	540.54	-36.64	4.35	527.49	0.19	0.28	-0.94	0.15	0.28	-0.95	 -1	
423627401	SMP	1	1097.49	482.68	802.73	485.34	16.32	16.32	3.71	15.20	15.20	3.31	1094.40	489.11	1101.18	488.95	801.12	491.81	808.32	491.72	1051.05	253.25	1051.05	253.25	0	1	1	2	-1	-1	-104.11	5.11	540.29	-36.64	4.38	527.42	0.19	0.28	-0.94	0.15	0.28	-0.95	 -1	
423644097	SMP	1	1097.48	482.58	802.64	485.34	16.36	16.36	3.71	15.17	15.17	3.31	1094.39	489.07	1101.17	488.90	801.13	491.79	808.31	491.59	1053.28	252.82	1053.28	252.82	0	1	1	2	-1	-1	-104.07	5.11	540.10	-36.64	4.39	527.42	0.19	0.29	-0.94	0.16	0.28	-0.95	 -1	
423660792	SMP	1	1097.52	482.65	802.71	485.39	16.24	16.24	3.70	15.11	15.11	3.30	1094.41	489.10	1101.19	488.94	801.11	491.82	808.31	491.66	1054.15	253.20	1054.15	253.20	0	1	1	2	-1	-1	-104.04	5.10	539.93	-36.63	4.38	527.35	0.19	0.28	-0.94	0.15	0.28	-0.95	 -1	
423677488	SMP	1	1097.49	482.74	802.70	485.46	16.21	16.21	3.69	15.06	15.06	3.30	1094.47	489.19	1101.22	489.07	801.09	491.92	808.32	491.88	1055.99	252.59	1055.99	252.59	0	1	1	2	-1	-1	-104.05	5.08	539.93	-36.62	4.35	527.17	0.19	0.29	-0.94	0.15	0.28	-0.95	 -1	
423694184	SMP	1	1097.61	482.91	802.73	485.67	16.17	16.17	3.69	15.21	15.21	3.30	1094.56	489.30	1101.23	489.27	801.15	492.07	808.36	491.99	1057.21	252.59	1057.21	252.59	0	1	1	2	-1	-1	-104.13	5.05	540.30	-36.62	4.32	527.11	0.19	0.29	-0.94	0.16	0.28	-0.95	 -1	
423710879	SMP	1	1097.70	483.03	802.75	485.68	16.30	16.30	3.69	15.14	15.14	3.29	1094.58	489.37	1101.33	489.41	801.20	492.12	808.46	492.07	1056.48	252.73	1056.48	252.73	0	1	1	2	-1	-1	-104.13	5.02	540.23	-36.62	4.30	526.84	0.19	0.28	-0.94	0.16	0.28	-0.95	 -1	
423727575	SMP	1	1097.75	483.06	802.91	485.62	16.28	16.28	3.68	15.07	15.07	3.29	1094.60	489.36	1101.37	489.41	801.26	492.09	808.51	492.07	1055.61	253.30	1055.61	253.30	0	1	1	2	-1	-1	-104.12	5.02	540.11	-36.62	4.30	526.64	0.19	0.28	-0.94	0.15	0.28	-0.95	 -1	
423744271	SMP	1	1097.86	483.01	802.88	485.60	16.27	16.27	3.68	15.08	15.08	3.29	1094.63	489.34	1101.38	489.39	801.34	492.01	808.51	492.05	1054.44	253.94	1054.44	253.94	0	1	1	2	-1	-1	-104.11	5.03	540.06	-36.64	4.31	526.78	0.19	0.28	-0.94	0.16	0.28	-0.95	 -1	
423760966	SMP	1	1097.90	483.02	802.92	485.60	16.23	16.23	3.68	15.01	15.01	3.28	1094.64	489.34	1101.40	489.39	801.39	491.99	808.56	492.04	1053.05	254.58	1053.05	254.58	0	1	1	2	-1	-1	-104.11	5.03	540.01	-36.66	4.32	526.90	0.18	0.28	-0.94	0.16	0.28	-0.95	 -1	
423777662	SMP	1	1099.50	483.11	804.78	485.53	16.33	16.33	3.68	14.98	14.98	3.28	1095.50	489.44	1102.18	489.56	802.33	492.04	809.53	492.09	942.20	254.54	942.20	254.54	0	1	1	2	-1	-1	-104.35	5.00	540.31	-36.87	4.31	526.86	0.15	0.29	-0.95	0.12	0.29	-0.95	 -1	
423794358	SMP	1	1099.69	483.11	805.07	485.64	16.28	16.28	3.68	14.99	14.99	3.27	1095.58	489.47	1102.37	489.61	802.76	492.08	809.87	492.13	940.90	254.51	940.90	254.51	0	1	1	2	-1	-1	-104.33	4.99	540.06	-36.98	4.30	527.18	0.15	0.29	-0.95	0.12	0.28	-0.95	 -1	
423811053	SMP	1	1099.63	483.15	804.95	485.69	16.24	16.24	3.68	14.88	14.88	3.26	1095.55	489.51	1102.36	489.66	802.50	492.18	809.69	492.24	935.01	253.97	935.01	253.97	0	1	1	2	-1	-1	-104.27	4.97	539.73	-36.92	4.28	527.17	0.15	0.29	-0.95	0.12	0.29	-0.95	 -1	
423827749	SMP	1	1099.60	483.13	804.99	485.70	16.21	16.21	3.68	14.95	14.95	3.26	1095.54	489.48	1102.32	489.61	802.42	492.18	809.64	492.24	931.72	253.78	931.72	253.78	0	1	1	2	-1	-1	-104.24	4.98	539.61	-36.90	4.28	527.03	0.15	0.29	-0.95	0.11	0.29	-0.95	 -1	
423844445	SMP	1	1099.56	483.03	804.82	485.64	16.22	16.22	3.67	14.93	14.93	3.26	1095.57	489.39	1102.25	489.47	802.37	492.10	809.56	492.12	932.92	253.68	932.92	253.68	0	1	1	2	-1	-1	-104.30	5.01	539.97	-36.89	4.30	527.03	0.15	0.29	-0.95	0.12	0.28	-0.95	 -1	
423861140	SMP	1	1099.56	482.96	804.82	485.54	16.19	16.19	3.67	14.94	14.94	3.25	1095.61	489.29	1102.22	489.32	802.33	492.03	809.52	492.07	932.33	254.03	932.33	254.03	0	1	1	2	-1	-1	-104.42	5.05	540.58	-36.88	4.31	527.04	0.15	0.28	-0.95	0.12	0.29	-0.95	 -1	
423877836	SMP	1	1099.57	482.95	804.84	485.55	16.15	16.15	3.67	14.96	14.96	3.25	1095.61	489.28	1102.25	489.21	802.30	492.03	809.50	492.06	931.44	254.52	931.44	254.52	0	1	1	2	-1	-1	-104.50	5.06	540.97	-36.87	4.31	527.01	0.15	0.28	-0.95	0.11	0.28	-0.95	 -1	
423894532	SMP	1	1099.58	482.97	804.79	485.64	16.14	16.14	3.67	14.80	14.80	3.25	1095.62	489.29	1102.27	489.26	802.30	492.06	809.51	492.09	931.82	255.27	931.82	255.27	0	1	1	2	-1	-1	-104.56	5.06	541.26	-36.87	4.30	526.94	0.15	0.28	-0.95	0.12	0.28	-0.95	 -1	
423911227	SMP	1	1099.62	483.02	804.81	485.67	16.12	16.12	3.66	14.84	14.84	3.24	1095.62	489.31	1102.28	489.37	802.29	492.13	809.52	492.13	931.12	255.72	931.12	255.72	0	1	1	2	-1	-1	-104.61	5.05	541.52	-36.86	4.29	526.79	0.15	0.28	-0.95	0.11	0.28	-0.95	 -1	
423927923	SMP	1	1099.57	483.01	804.79	485.67	16.18	16.18	3.66	14.84	14.84	3.24	1095.62	489.33	1102.29	489.40	802.31	492.13	809.53	492.12	931.61	255.98	931.61	255.98	0	1	1	2	-1	-1	-104.64	5.04	541.69	-36.85	4.29	526.70	0.15	0.29	-0.95	0.12	0.28	-0.95	 -1	
423944619	SMP	1	1099.66	483.00	804.80	485.59	16.11	16.11	3.66	14.89	14.89	3.24	1095.64	489.31	1102.35	489.36	802.33	492.06	809.51	492.08	931.28	256.10	931.28	256.10	0	1	1	2	-1	-1	-104.65	5.05	541.67	-36.86	4.30	526.76	0.15	0.28	-0.95	0.12	0.28	-0.95	 -1	
423961314	SMP	1	1099.66	482.94	804.80	485.49	16.07	16.07	3.66	14.87	14.87	3.23	1095.64	489.28	1102.37	489.18	802.29	491.99	809.50	492.00	931.00	256.87	931.00	256.87	0	1	1	2	-1	-1	-104.63	5.07	541.58	-36.85	4.32	526.73	0.15	0.28	-0.95	0.11	0.28	-0.95	 -1	
423978010	SMP	1	1099.72	482.79	804.77	485.38	15.90	15.90	3.65	14.73	14.73	3.23	1095.64	489.24	1102.41	489.04	802.26	491.92	809.42	491.88	930.20	256.81	930.20	256.81	0	1	1	2	-1	-1	-104.59	5.09	541.33	-36.85	4.34	526.87	0.15	0.28	-0.95	0.11	0.29	-0.95	 -1	
423994706	SMP	1	1099.65	482.75	804.75	485.46	15.93	15.93	3.64	14.81	14.81	3.22	1095.63	489.22	1102.39	489.00	802.21	491.89	809.42	491.85	930.11	257.92	930.11	257.92	0	1	1	2	-1	-1	-104.54	5.10	541.10	-36.84	4.35	526.79	0.15	0.28	-0.95	0.11	0.28	-0.95	 -1	
424011401	SMP	1	1099.54	482.71	804.75	485.40	15.75	15.75	3.63	14.77	14.77	3.22	1095.56	489.16	1102.34	488.98	802.18	491.88	809.40	491.85	930.51	258.30	930.51	258.30	0	1	1	2	-1	-1	-104.47	5.10	540.81	-36.82	4.35	526.67	0.15	0.28	-0.95	0.11	0.28	-0.95	 -1	
424028097	SMP	1	1099.43	482.67	804.63	485.38	15.90	15.90	3.62	14.75	14.75	3.22	1095.48	489.11	1102.27	488.95	802.14	491.87	809.37	491.85	931.18	258.33	931.18	258.33	0	1	1	2	-1	-1	-104.40	5.11	540.54	-36.81	4.35	526.55	0.15	0.28	-0.95	0.12	0.28	-0.95	 -1	
424044793	SMP	1	1099.34	482.57	804.59	485.46	15.77	15.77	3.61	14.78	14.78	3.21	1095.42	489.06	1102.20	488.92	802.12	491.87	809.36	491.84	932.37	258.67	932.37	258.67	0	1	1	2	-1	-1	-104.34	5.12	540.30	-36.79	4.35	526.42	0.16	0.29	-0.95	0.12	0.28	-0.95	 -1	
424061488	SMP	1	1099.28	482.51	804.51	485.45	15.81	15.81	3.60	14.73	14.73	3.21	1095.28	488.99	1102.09	488.87	802.08	491.88	809.30	491.82	933.30	258.70	933.30	258.70	0	1	1	2	-1	-1	-104.25	5.13	539.96	-36.78	4.35	526.37	0.15	0.29	-0.95	0.12	0.28	-0.95	 -1	
424078184	SMP	1	1098.31	482.55	803.77	485.49	15.84	15.84	3.60	14.79	14.79	3.21	1094.79	489.09	1101.57	488.88	801.83	491.91	808.93	491.87	954.82	257.92	954.82	257.92	0	1	1	2	-1	-1	-104.10	5.11	539.81	-36.74	4.34	526.78	0.17	0.29	-0.94	0.14	0.28	-0.95	 -1	
424094880	SMP	1	1098.67	482.54	803.83	485.46	15.78	15.78	3.59	14.81	14.81	3.21	1094.85	489.09	1101.63	488.91	801.86	491.95	808.96	491.95	952.34	256.63	952.34	256.63	0	1	1	2	-1	-1	-104.10	5.11	539.69	-36.77	4.34	527.19	0.16	0.29	-0.94	0.14	0.28	-0.95	 -1	
424111575	SMP	1	1098.63	482.70	803.86	485.66	15.85	15.85	3.59	14.74	14.74	3.21	1094.84	489.17	1101.69	488.98	801.91	492.03	809.04	492.08	962.04	257.26	962.04	257.26	0	1	1	2	-1	-1	-104.02	5.09	539.26	-36.80	4.31	527.40	0.16	0.28	-0.94	0.14	0.28	-0.95	 -1	
424128271	SMP	1	1098.66	482.84	804.00	485.79	15.92	15.92	3.59	14.69	14.69	3.21	1094.82	489.25	1101.82	489.12	801.96	492.15	809.08	492.16	963.27	258.21	963.27	258.21	0	1	1	2	-1	-1	-103.84	5.05	538.25	-36.83	4.29	527.67	0.16	0.28	-0.95	0.13	0.28	-0.95	 -1	
424144967	SMP	1	1098.78	482.94	804.22	485.83	15.91	15.91	3.59	14.66	14.66	3.20	1094.86	489.30	1101.93	489.40	802.05	492.28	809.13	492.23	959.13	258.05	959.13	258.05	0	1	1	2	-1	-1	-103.62	5.00	537.06	-36.87	4.27	528.05	0.16	0.28	-0.94	0.13	0.28	-0.95	 -1	
