Participant	Dys	Timeline	TOI	Interval	Media	AOI	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade
Participant842	N	Timeline5	P2Ca	1	P2Ca	L02-F	1512	168	83	350	9	3619	100	1392	174	83	350	8	3619	100	1745	291	117	983	6	198784	208	1878	313	125	1025	6	198776	217	1	4353	9627	154.53	123.8
Participant842	N	Timeline5	P2Ca	1	P2Ca	L03-F	1508	137	67	233	11	5603	150	1225	136	67	233	9	5603	150	2108	351	83	900	6	200767	150	2300	383	100	908	6	200717	200	3	35808	5753	118.73	165.11
Participant842	N	Timeline5	P2Ca	1	P2Ca	L04-F	5016	143	75	275	35	5803	125	4808	146	75	275	33	5803	125	6066	276	75	1433	22	200967	333	6783	308	83	1442	22	200917	383	8	5753	11902	165.11	101.75
Participant842	N	Timeline5	P2Ca	1	P2Ca	L05-F	13515	161	67	483	84	6186	117	11215	163	67	483	69	6186	117	16465	457	75	1475	36	201350	117	17548	487	92	1508	36	201317	150	26	7252	6302	90.21	244.51
Participant842	N	Timeline5	P2Ca	1	P2Ca	L06-F	8974	176	67	433	51	19543	125	8258	176	67	433	47	19543	125	11232	449	83	2383	25	214707	2383	12032	481	100	2416	25	214674	2416	12	31342	21926	56.85	195.05
Participant842	N	Timeline5	P2Ca	1	P2Ca	L07-F	4516	174	67	358	26	37316	158	3900	186	67	358	21	37316	158	5574	507	158	1491	11	232481	550	5874	534	192	1533	11	232439	592	8	37274	37866	312.76	437.78
Participant842	N	Timeline5	P2Ca	1	P2Ca	L08-F	0	0			0			0	0			0			0	0			0							0			0				
Participant842	N	Timeline5	P2Ca	1	P2Ca	L09-F	983	140	83	267	7	38341	175	983	140	83	267	7	38341	175	1125	281	92	525	4	233506	525	1292	323	158	567	4	233464	567	1	39349	39657	110.46	87.35
Participant842	N	Timeline5	P2Ca	1	P2Ca	L10-F	517	103	83	133	5	37924	133	433	108	83	133	4	37924	133	608	152	83	325	4	233089	325	725	181	100	383	4	233031	383	0	37866	39349	437.78	110.46
Participant842	N	Timeline5	P2Ca	1	P2Ca	L11-F	0	0			0			0	0			0			0	0			0							0			0				
Participant842	N	Timeline5	P2Ca	1	P2Ca	L12-F	0	0			0			0	0			0			0	0			0							0			0				
Participant842	N	Timeline5	P2Ca	1	P2Ca	L13-F	842	140	83	183	6	40991	158	842	140	83	183	6	40991	158	1225	408	150	600	3	236155	600	1342	447	192	658	3	236097	658	2	40932	41591	285.94	232.25
Participant842	N	Timeline5	P2Ca	1	P2Ca	n-L02	0	0			0			0	0			0			0	0			0							0			0				
Participant842	N	Timeline5	P2Ca	1	P2Ca	n-L10a	0	0			0			0	0			0			0	0			0							0			0				
Participant842	N	Timeline5	P2Ca	1	P2Ca	n-L10b	167	83	83	83	2	38941	83	83	83	83	83	1	38941	83	167	83	83	83	2	234105	83	208	104	100	108	2	234089	100	0				
Participant842	N	Timeline5	P2Ca	1	P2Ca	n-L13	0	0			0			0	0			0			0	0			0							0			0				
Participant842	N	Timeline5	P2Ca	1	P2Ca	P2-Whole-F	41833	160	67	483	262	1311	158	36847	162	67	483	228	2470	75	63314	10552	158	32263	6	196476	158	63472	10579	175	32330	6	196459	175	122	10044	9844	342.32	308.35
Participant842	N	Timeline5	P2Ca	1	P2Ca	total-L02	1087	155	83	350	7	3619	100	967	161	83	350	6	3619	100	1112	185	117	350	6	198784	208	1245	208	125	392	6	198776	217	1	4353	9627	154.53	123.8
Participant842	N	Timeline5	P2Ca	1	P2Ca	total-L07a	575	192	158	233	3	37316	158	575	192	158	233	3	37316	158	575	192	158	233	3	232481	158	675	225	200	250	3	232439	200	0	37274	53814	312.76	163.88
Participant842	N	Timeline5	P2Ca	1	P2Ca	total-L07b	467	156	117	200	3	53864	200	200	200	200	200	1	53864	200	467	156	117	200	3	249029	200	600	200	158	250	3	248979	250	0	53814	54064	163.88	155.87
Participant842	N	Timeline5	P2Ca	1	P2Ca	total-L13	0	0			0			0	0			0			0	0			0							0			0				
Participant842	N	Timeline5	P2Ca	1	P2Ca	values-L01	383	128	75	183	3	2470	75	258	129	75	183	2	2470	75	383	128	75	183	3	197634	75	467	156	92	217	3	197617	92	0	9627	2545	123.8	148.39
Participant842	N	Timeline5	P2Ca	1	P2Ca	values-L05	1375	172	92	300	8	7894	117	917	153	92	283	6	7894	117	1433	287	100	725	5	203059	725	1608	322	117	742	5	203042	742	3	16418	48240	188.1	194.16
Participant842	N	Timeline5	P2Ca	1	P2Ca	values-L06	4358	208	67	433	21	19543	125	4358	208	67	433	21	19543	125	4741	316	125	625	15	214707	125	5241	349	158	642	15	214674	158	3	31342	20626	56.85	70.35
Participant842	N	Timeline5	P2Ca	1	P2Ca	values-L07	2083	189	67	358	11	43132	158	2083	189	67	358	11	43132	158	2208	245	125	358	9	238297	158	2500	278	142	400	9	238263	192	0	43099	43290	93.29	349.33
Participant365	N	Timeline1	P2Ca	1	P2Ca	i++	192	96	92	100	2	21409	100	192	96	92	100	2	21409	100	208	208	208	208	1	194753	208	217	217	217	217	1	194744	217	1		21618		187.99
Participant365	N	Timeline1	P2Ca	1	P2Ca	i<x;	1703	213	83	417	8	0	145	725	181	83	350	4	19043	83	1820	303	83	675	6	173343	145	1978	330	100	717	6	173343	145	0	19026	19126	47.3	71.76
Participant365	N	Timeline1	P2Ca	1	P2Ca	int i = 0;	1058	265	108	342	4	13452	292	1058	265	108	342	4	13452	292	1133	378	292	500	3	186795	292	1250	417	325	550	3	186762	325	0	13418	22642	309.7	188.27
Participant365	N	Timeline1	P2Ca	1	P2Ca	L01-F	5024	201	67	592	25	537	183	4183	220	125	592	19	537	183	5491	422	83	1350	13	173880	350	5999	461	125	1350	13	173813	417	10	2045	886	359.56	241.48
Participant365	N	Timeline1	P2Ca	1	P2Ca	L02-F	1175	168	100	217	7	5103	167	733	183	167	192	4	5103	167	1325	331	183	633	4	178446	317	1475	369	200	675	4	178388	375	1	5044	35841	563.28	294.4
Participant365	N	Timeline1	P2Ca	1	P2Ca	L03-F	683	137	92	192	5	12335	158	683	137	92	192	5	12335	158	767	256	158	383	3	185679	158	883	294	200	408	3	185637	200	1	14218	12494	86.46	102.04
Participant365	N	Timeline1	P2Ca	1	P2Ca	L04-F	2683	192	75	317	14	353	92	2466	190	75	317	13	353	92	3325	831	92	2466	4	173696	92	3441	860	133	2466	4	173655	133	7	12494	12935	102.04	160.63
Participant365	N	Timeline1	P2Ca	1	P2Ca	L05-F	2953	211	83	417	14	0	145	1975	197	83	350	10	13452	292	3278	468	83	1783	7	173343	145	3445	492	100	1833	7	173343	145	4	13418	19126	309.7	71.76
Participant365	N	Timeline1	P2Ca	1	P2Ca	L06-F	1742	218	75	483	8	22018	75	1742	218	75	483	8	22018	75	1900	475	75	1267	4	195361	75	2066	517	92	1333	4	195344	92	4	23926	22093	247.68	286.42
Participant365	N	Timeline1	P2Ca	1	P2Ca	L07-F	508	169	83	242	3	24051	83	425	212	183	242	2	25801	242	542	271	83	458	2	197394	83	583	292	92	492	2	197386	92	1	24042		37.02	
Participant365	N	Timeline1	P2Ca	1	P2Ca	L08-F	0	0			0			0	0			0			0	0			0							0			0				
Participant365	N	Timeline1	P2Ca	1	P2Ca	L09-F	450	225	167	283	2	13252	167	167	167	167	167	1	13252	167	450	225	167	283	2	186595	167	542	271	192	350	2	186570	192	0	13227	13418	88.53	309.7
Participant365	N	Timeline1	P2Ca	1	P2Ca	L10-F	2250	187	67	375	12	26709	233	2250	187	67	375	12	26709	233	2550	850	192	1525	3	200052	1525	2666	889	242	1541	3	200035	1541	7	28442	28234	152.45	81.36
Participant365	N	Timeline1	P2Ca	1	P2Ca	L11-F	0	0			0			0	0			0			0	0			0							0			0				
Participant365	N	Timeline1	P2Ca	1	P2Ca	L12-F	0	0			0			0	0			0			0	0			0							0			0				
Participant365	N	Timeline1	P2Ca	1	P2Ca	L13-F	533	178	117	250	3	30950	250	533	178	117	250	3	30950	250	542	271	167	375	2	204293	375	650	325	233	417	2	204252	417	1	32600	31325	397.64	501.79
Participant365	N	Timeline1	P2Ca	1	P2Ca	n-L02	217	217	217	217	1	9869	217	0	0			0			217	217	217	217	1	183212	217	217	217	217	217	1	183212	217	0				
Participant365	N	Timeline1	P2Ca	1	P2Ca	n-L10a	917	229	192	283	4	26709	233	917	229	192	283	4	26709	233	917	229	192	283	4	200052	233	1058	265	242	317	4	200035	250	0	27109	26942	124.8	108.72
Participant365	N	Timeline1	P2Ca	1	P2Ca	n-L10b	1092	182	67	375	6	27392	167	1092	182	67	375	6	27392	167	1158	290	108	567	4	200735	250	1292	323	158	575	4	200702	283	1	27359	27642	99.34	82.11
Participant365	N	Timeline1	P2Ca	1	P2Ca	n-L13	0	0			0			0	0			0			0	0			0							0			0				
Participant365	N	Timeline1	P2Ca	1	P2Ca	P2-Whole-F	21652	185	26	592	117	0	145	18557	187	67	592	99	353	92	28284	4041	83	15049	7	173343	886	28551	4079	125	15099	7	173343	886	71	2045	886	359.56	241.48
Participant365	N	Timeline1	P2Ca	1	P2Ca	total-L02	483	161	100	192	3	5319	100	383	192	192	192	2	9594	192	483	161	100	192	3	178663	100	608	203	150	233	3	178613	150	0	5269	35841	109.54	294.4
Participant365	N	Timeline1	P2Ca	1	P2Ca	total-L07a	83	83	83	83	1	24051	83	0	0			0			83	83	83	83	1	197394	83	92	92	92	92	1	197386	92	0	24042		37.02	
Participant365	N	Timeline1	P2Ca	1	P2Ca	total-L07b	0	0			0			0	0			0			0	0			0							0			0				
Participant365	N	Timeline1	P2Ca	1	P2Ca	total-L13	0	0			0			0	0			0			0	0			0							0			0				
Participant365	N	Timeline1	P2Ca	1	P2Ca	values-L01	1500	214	67	325	7	745	142	992	248	142	325	4	745	142	1500	214	67	325	7	174088	142	1708	244	117	375	7	174063	167	0	720	886	89.59	241.48
Participant365	N	Timeline1	P2Ca	1	P2Ca	values-L05	142	142	142	142	1	23251	142	142	142	142	142	1	23251	142	142	142	142	142	1	196594	142	183	183	183	183	1	196552	183	0	23209		194.43	
Participant365	N	Timeline1	P2Ca	1	P2Ca	values-L06	567	189	75	300	3	23967	75	567	189	75	300	3	23967	75	567	189	75	300	3	197311	75	692	231	117	342	3	197269	117	0	23926	24042	247.68	37.02
Participant365	N	Timeline1	P2Ca	1	P2Ca	values-L07	242	242	242	242	1	25801	242	242	242	242	242	1	25801	242	242	242	242	242	1	199144	242	275	275	275	275	1	199110	275	0		26042		92.43
Participant114	Y	Timeline3	P2Ca	1	P2Ca	i++	142	142	142	142	1	13155	142	0	0			0			142	142	142	142	1	184100	142	142	142	142	142	1	184100	142	0				
Participant114	Y	Timeline3	P2Ca	1	P2Ca	i<x;	825	118	67	183	7	3973	67	317	106	67	175	3	3973	67	1033	258	67	500	4	174918	67	1192	298	75	550	4	174909	75	0	12505		176.12	
Participant114	Y	Timeline3	P2Ca	1	P2Ca	int i = 0;	892	149	75	283	6	4456	100	892	149	75	283	6	4456	100	908	182	75	283	5	175401	258	1058	212	83	342	5	175384	275	1	6247	6347	32.5	41.83
Participant114	Y	Timeline3	P2Ca	1	P2Ca	L01-F	1423	142	67	258	10	0	181	1000	125	67	258	8	198	258	1698	340	117	815	5	170945	815	1764	353	158	815	5	170945	815	3				
Participant114	Y	Timeline3	P2Ca	1	P2Ca	L02-F	1192	132	67	425	9	11372	83	892	149	67	425	6	11372	83	1542	308	67	1033	5	182317	250	1592	318	75	1042	5	182300	267	1		13555		300.55
Participant114	Y	Timeline3	P2Ca	1	P2Ca	L03-F	691	115	75	175	6	1731	175	492	123	75	175	4	1731	175	833	208	75	558	4	172676	558	941	235	92	625	4	172610	625	1				
Participant114	Y	Timeline3	P2Ca	1	P2Ca	L04-F	1191	108	67	192	11	2589	67	933	104	67	183	9	2589	67	1733	347	192	800	5	173535	800	1908	382	225	825	5	173510	825	1	18954		193.46	
Participant114	Y	Timeline3	P2Ca	1	P2Ca	L05-F	2125	133	67	283	16	3523	175	1475	134	67	283	11	3523	175	3416	488	83	1075	7	174468	517	3633	519	100	1133	7	174451	533	2	6247	6347	32.5	41.83
Participant114	Y	Timeline3	P2Ca	1	P2Ca	L06-F	4466	165	67	575	27	5539	100	3641	158	67	575	23	5539	100	6066	1011	67	3875	6	176484	3875	6274	1046	100	3900	6	176459	3900	13	13555		300.55	
Participant114	Y	Timeline3	P2Ca	1	P2Ca	L07-F	1675	140	83	242	12	9547	117	1008	144	83	242	7	16121	142	2166	361	117	800	6	180492	117	2250	375	117	817	6	180492	117	3		18155		52.81
Participant114	Y	Timeline3	P2Ca	1	P2Ca	L08-F	0	0			0			0	0			0			0	0			0							0			0				
Participant114	Y	Timeline3	P2Ca	1	P2Ca	L09-F	158	158	158	158	1	18796	158	158	158	158	158	1	18796	158	158	158	158	158	1	189741	158	167	167	167	167	1	189733	167	0		18954		193.46
Participant114	Y	Timeline3	P2Ca	1	P2Ca	L10-F	0	0			0			0	0			0			0	0			0							0			0				
Participant114	Y	Timeline3	P2Ca	1	P2Ca	L11-F	0	0			0			0	0			0			0	0			0							0			0				
Participant114	Y	Timeline3	P2Ca	1	P2Ca	L12-F	0	0			0			0	0			0			0	0			0							0			0				
Participant114	Y	Timeline3	P2Ca	1	P2Ca	L13-F	0	0			0			0	0			0			0	0			0							0			0				
Participant114	Y	Timeline3	P2Ca	1	P2Ca	n-L02	625	208	92	425	3	22704	108	533	267	108	425	2	22704	108	642	321	92	550	2	193649	550	658	329	92	567	2	193632	567	1				
Participant114	Y	Timeline3	P2Ca	1	P2Ca	n-L10a	0	0			0			0	0			0			0	0			0							0			0				
Participant114	Y	Timeline3	P2Ca	1	P2Ca	n-L10b	0	0			0			0	0			0			0	0			0							0			0				
Participant114	Y	Timeline3	P2Ca	1	P2Ca	n-L13	0	0			0			0	0			0			0	0			0							0			0				
Participant114	Y	Timeline3	P2Ca	1	P2Ca	P2-Whole-F	13821	142	67	575	97	0	181	10332	144	67	575	72	198	258	27733	27733	27733	27733	1	170945	27733	27733	27733	27733	27733	1	170945	27733	29				
Participant114	Y	Timeline3	P2Ca	1	P2Ca	total-L02	283	94	67	133	3	11372	83	150	75	67	83	2	11372	83	283	94	67	133	3	182317	83	317	106	75	142	3	182300	100	0				
Participant114	Y	Timeline3	P2Ca	1	P2Ca	total-L07a	583	146	83	242	4	16121	142	583	146	83	242	4	16121	142	692	231	117	433	3	187066	142	792	264	142	492	3	187050	158	0	17663	16263	217.55	355.68
Participant114	Y	Timeline3	P2Ca	1	P2Ca	total-L07b	525	131	117	142	4	9547	117	133	133	133	133	1	23479	133	525	131	117	142	4	180492	117	583	146	117	175	4	180492	117	0		23612		249.84
Participant114	Y	Timeline3	P2Ca	1	P2Ca	total-L13	0	0			0			0	0			0			0	0			0							0			0				
Participant114	Y	Timeline3	P2Ca	1	P2Ca	values-L01	208	104	92	117	2	11147	117	208	104	92	117	2	11147	117	208	104	92	117	2	182092	117	333	167	158	175	2	182050	158	0	21912		318.65	
Participant114	Y	Timeline3	P2Ca	1	P2Ca	values-L05	608	152	117	183	4	4806	183	175	175	175	175	1	12555	175	642	214	133	333	3	175751	333	792	264	167	400	3	175684	400	0	12505		176.12	
Participant114	Y	Timeline3	P2Ca	1	P2Ca	values-L06	1516	168	67	433	9	5539	100	867	144	67	433	6	5539	100	1600	320	67	700	5	176484	100	1708	342	100	725	5	176459	125	3	6572		78.66	
Participant114	Y	Timeline3	P2Ca	1	P2Ca	values-L07	308	154	117	192	2	16321	192	192	192	192	192	1	16321	192	308	154	117	192	2	187266	192	392	196	142	250	2	187208	250	0	16263		355.68	
Participant370	N	Timeline3	P2Ca	1	P2Ca	i++	208	208	208	208	1	49550	208	208	208	208	208	1	49550	208	208	208	208	208	1	243679	208	233	233	233	233	1	243654	233	0		49759		117.59
Participant370	N	Timeline3	P2Ca	1	P2Ca	i<x;	3158	226	92	508	14	21320	92	2608	217	92	508	12	21320	92	3525	881	175	1325	4	215448	892	3650	912	200	1350	4	215432	908	9	48159	51158	106.93	135.22
Participant370	N	Timeline3	P2Ca	1	P2Ca	int i = 0;	4425	211	75	467	21	19612	175	3750	234	75	467	16	19612	175	5141	734	108	1617	7	213740	1617	5375	768	117	1642	7	213715	1642	10	19587	22511	85.28	98.48
Participant370	N	Timeline3	P2Ca	1	P2Ca	L01-F	8799	210	75	725	42	297	83	8091	207	75	725	39	297	83	10674	821	83	3450	13	194425	83	11166	859	100	3475	13	194375	133	16	2963	7204	142.77	64.8
Participant370	N	Timeline3	P2Ca	1	P2Ca	L02-F	942	157	75	267	6	12312	83	650	162	83	267	4	12312	83	1225	306	75	667	4	206441	83	1325	331	75	700	4	206432	92	1	41093	14062	155.26	109.02
Participant370	N	Timeline3	P2Ca	1	P2Ca	L03-F	792	132	67	283	6	17295	83	792	132	67	283	6	17295	83	1283	428	67	1108	3	211424	1108	1383	461	83	1158	3	211374	1158	1	17245	18787	229.41	214.48
Participant370	N	Timeline3	P2Ca	1	P2Ca	L04-F	675	135	83	183	5	18320	83	533	133	83	183	4	18320	83	750	187	108	317	4	212448	317	925	231	158	333	4	212432	333	0	18303		40.12	
Participant370	N	Timeline3	P2Ca	1	P2Ca	L05-F	8466	202	67	508	42	19387	200	7066	208	67	508	34	19387	200	10291	2058	175	3508	5	213515	3125	10441	2088	200	3541	5	213490	3150	26	47617	22511	269.02	98.48
Participant370	N	Timeline3	P2Ca	1	P2Ca	L06-F	2875	240	117	442	12	22270	242	2391	239	117	442	10	22270	242	3358	1119	250	1941	3	216398	1167	3450	1150	250	1983	3	216348	1217	8	51850	23436	187.75	224.6
Participant370	N	Timeline3	P2Ca	1	P2Ca	L07-F	3391	226	117	492	15	23486	175	3241	232	117	492	14	23486	175	4125	1375	217	2375	3	217615	1533	4275	1425	267	2425	3	217565	1583	7	23436	25019	224.6	398.28
Participant370	N	Timeline3	P2Ca	1	P2Ca	L08-F	0	0			0			0	0			0			0	0			0							0			0				
Participant370	N	Timeline3	P2Ca	1	P2Ca	L09-F	442	221	217	225	2	25086	225	442	221	217	225	2	25086	225	442	221	217	225	2	219214	225	575	287	283	292	2	219148	292	0	25019	56541	398.28	122.29
Participant370	N	Timeline3	P2Ca	1	P2Ca	L10-F	1783	223	125	467	8	25361	167	1783	223	125	467	8	25361	167	1966	983	783	1183	2	219489	783	2033	1017	800	1233	2	219473	800	5	56541	26144	122.29	305.81
Participant370	N	Timeline3	P2Ca	1	P2Ca	L11-F	0	0			0			0	0			0			0	0			0							0			0				
Participant370	N	Timeline3	P2Ca	1	P2Ca	L12-F	0	0			0			0	0			0			0	0			0							0			0				
Participant370	N	Timeline3	P2Ca	1	P2Ca	L13-F	6201	182	75	492	34	27994	125	5233	180	75	492	29	28419	217	8075	734	133	1758	11	222123	992	8467	770	175	1783	11	222106	1008	12	29169	28986	100.15	53.35
Participant370	N	Timeline3	P2Ca	1	P2Ca	n-L02	0	0			0			0	0			0			0	0			0							0			0				
Participant370	N	Timeline3	P2Ca	1	P2Ca	n-L10a	617	206	125	325	3	25361	167	617	206	125	325	3	25361	167	617	206	125	325	3	219489	167	700	233	167	350	3	219473	183	0	25978	25528	134.25	99.53
Participant370	N	Timeline3	P2Ca	1	P2Ca	n-L10b	992	248	133	467	4	25544	242	992	248	133	467	4	25544	242	1025	342	133	650	3	219673	242	1142	381	183	700	3	219656	258	0	25528	25786	99.53	59.98
Participant370	N	Timeline3	P2Ca	1	P2Ca	n-L13	0	0			0			0	0			0			0	0			0							0			0				
Participant370	N	Timeline3	P2Ca	1	P2Ca	P2-Whole-F	35270	196	63	725	180	0	63	30730	198	67	725	155	297	83	46160	2308	83	17440	20	194128	380	46818	2341	100	17507	20	194128	380	97	2963	7204	142.77	64.8
Participant370	N	Timeline3	P2Ca	1	P2Ca	total-L02	267	89	75	108	3	12312	83	192	96	83	108	2	12312	83	267	89	75	108	3	206441	83	333	111	75	167	3	206432	92	0		13770		56.46
Participant370	N	Timeline3	P2Ca	1	P2Ca	total-L07a	508	169	125	208	3	23486	175	508	169	125	208	3	23486	175	508	169	125	208	3	217615	175	625	208	142	258	3	217565	225	0	23436	55391	224.6	190.28
Participant370	N	Timeline3	P2Ca	1	P2Ca	total-L07b	658	165	142	217	4	23744	150	508	169	142	217	3	26194	217	658	165	142	217	4	217873	150	767	192	150	267	4	217873	150	0	26144	23894	305.81	180.09
Participant370	N	Timeline3	P2Ca	1	P2Ca	total-L13	1184	169	75	425	7	27994	125	700	175	75	425	4	30011	425	1184	169	75	425	7	222123	125	1401	200	92	450	7	222106	142	0	30985	30435	166.56	82.96
Participant370	N	Timeline3	P2Ca	1	P2Ca	values-L01	2258	151	75	267	15	2997	100	1991	142	75	267	14	2997	100	2716	302	100	783	9	197125	100	3008	334	133	817	9	197092	133	1	2963	14879	142.77	167.03
Participant370	N	Timeline3	P2Ca	1	P2Ca	values-L05	858	172	100	217	5	21445	158	858	172	100	217	5	21445	158	858	172	100	217	5	215573	158	1000	200	133	250	5	215540	192	0	21411	21603	120.54	186.99
Participant370	N	Timeline3	P2Ca	1	P2Ca	values-L06	867	289	183	442	3	22270	242	867	289	183	442	3	22270	242	867	289	183	442	3	216398	242	1000	333	225	483	3	216348	292	0	51850	22511	187.75	98.48
Participant370	N	Timeline3	P2Ca	1	P2Ca	values-L07	1517	379	267	492	4	23928	492	1517	379	267	492	4	23928	492	1550	517	267	933	3	218056	933	1658	553	308	967	3	218023	967	1	23894	24861	180.09	85.88
Participant316	Y	Timeline5	P2Ca	1	P2Ca	i++	0	0			0			0	0			0			0	0			0							0			0				
Participant316	Y	Timeline5	P2Ca	1	P2Ca	i<x;	1292	144	67	300	9	23043	142	1208	151	67	300	8	23043	142	2033	407	83	1067	5	206577	550	2158	432	100	1100	5	206569	558	1	24260	25360	127.25	105.65
Participant316	Y	Timeline5	P2Ca	1	P2Ca	int i = 0;	2000	125	67	250	16	6028	158	1550	129	67	250	12	6028	158	4333	542	67	1658	8	189562	158	4516	565	92	1675	8	189537	183	1	6003	6187	149.51	33.58
Participant316	Y	Timeline5	P2Ca	1	P2Ca	L01-F	425	106	75	158	4	1037	75	192	96	75	117	2	1037	75	475	158	117	200	3	184571	200	567	189	133	258	3	184513	258	0				
Participant316	Y	Timeline5	P2Ca	1	P2Ca	L02-F	1283	117	75	150	11	662	150	1150	115	75	150	10	662	150	3266	817	92	1916	4	184196	150	3375	844	100	1958	4	184163	183	2		18869		164.59
Participant316	Y	Timeline5	P2Ca	1	P2Ca	L03-F	575	115	75	183	5	4637	150	575	115	75	183	5	4637	150	892	297	75	725	3	188171	725	1067	356	100	800	3	188096	800	1		20043		98.9
Participant316	Y	Timeline5	P2Ca	1	P2Ca	L04-F	1017	113	67	258	9	5520	67	1017	113	67	258	9	5520	67	1516	303	108	600	5	189054	483	1691	338	150	658	5	189037	500	1	18869	6003	164.59	149.51
Participant316	Y	Timeline5	P2Ca	1	P2Ca	L05-F	3466	128	67	300	27	6028	158	2825	135	67	300	21	6028	158	8066	896	108	3241	9	189562	158	8308	923	125	3266	9	189537	183	3	6003	6187	149.51	33.58
Participant316	Y	Timeline5	P2Ca	1	P2Ca	L06-F	1841	115	67	217	16	6195	117	1392	116	67	217	12	6195	117	3608	722	75	1908	5	189729	617	3716	743	83	1925	5	189721	625	1	6187		33.58	
Participant316	Y	Timeline5	P2Ca	1	P2Ca	L07-F	700	117	67	225	6	7678	142	542	135	67	225	4	7678	142	950	317	67	633	3	191212	250	1075	358	100	708	3	191196	267	1				
Participant316	Y	Timeline5	P2Ca	1	P2Ca	L08-F	0	0			0			0	0			0			0	0			0							0			0				
Participant316	Y	Timeline5	P2Ca	1	P2Ca	L09-F	325	108	83	142	3	10528	142	325	108	83	142	3	10528	142	383	192	100	283	2	194062	283	408	204	117	292	2	194054	292	0				
Participant316	Y	Timeline5	P2Ca	1	P2Ca	L10-F	400	100	67	125	4	11811	125	275	92	67	125	3	12053	83	1417	708	325	1092	2	195345	325	1442	721	325	1117	2	195345	325	0				
Participant316	Y	Timeline5	P2Ca	1	P2Ca	L11-F	0	0			0			0	0			0			0	0			0							0			0				
Participant316	Y	Timeline5	P2Ca	1	P2Ca	L12-F	0	0			0			0	0			0			0	0			0							0			0				
Participant316	Y	Timeline5	P2Ca	1	P2Ca	L13-F	100	100	100	100	1	13327	100	0	0			0			100	100	100	100	1	196862	100	100	100	100	100	1	196862	100	0				
Participant316	Y	Timeline5	P2Ca	1	P2Ca	n-L02	600	120	83	142	5	2254	133	467	117	83	142	4	2254	133	792	264	133	417	3	185788	133	900	300	175	442	3	185746	175	1	3537		83.64	
Participant316	Y	Timeline5	P2Ca	1	P2Ca	n-L10a	125	125	125	125	1	37950	125	125	125	125	125	1	37950	125	125	125	125	125	1	221484	125	150	150	150	150	1	221459	150	0				
Participant316	Y	Timeline5	P2Ca	1	P2Ca	n-L10b	67	67	67	67	1	38975	67	67	67	67	67	1	38975	67	67	67	67	67	1	222509	67	92	92	92	92	1	222484	92	0				
Participant316	Y	Timeline5	P2Ca	1	P2Ca	n-L13	0	0			0			0	0			0			0	0			0							0			0				
Participant316	Y	Timeline5	P2Ca	1	P2Ca	P2-Whole-F	10957	120	67	300	91	662	150	9024	124	67	300	73	662	150	43737	43737	43737	43737	1	184196	43737	43771	43771	43771	43771	1	184163	43771	16				
Participant316	Y	Timeline5	P2Ca	1	P2Ca	total-L02	0	0			0			0	0			0			0	0			0							0			0				
Participant316	Y	Timeline5	P2Ca	1	P2Ca	total-L07a	475	158	108	225	3	7678	142	475	158	108	225	3	7678	142	600	300	142	458	2	191212	142	692	346	158	533	2	191196	158	0		7820		206.1
Participant316	Y	Timeline5	P2Ca	1	P2Ca	total-L07b	225	75	67	92	3	7861	67	67	67	67	67	1	37717	67	225	75	67	92	3	191396	67	317	106	100	108	3	191354	108	0	7820		206.1	
Participant316	Y	Timeline5	P2Ca	1	P2Ca	total-L13	0	0			0			0	0			0			0	0			0							0			0				
Participant316	Y	Timeline5	P2Ca	1	P2Ca	values-L01	150	75	75	75	2	1037	75	75	75	75	75	1	1037	75	200	200	200	200	1	184571	200	258	258	258	258	1	184513	258	0				
Participant316	Y	Timeline5	P2Ca	1	P2Ca	values-L05	583	117	67	217	5	23218	67	500	125	67	217	4	23218	67	583	117	67	217	5	206752	67	742	148	100	250	5	206719	100	0	23185	25360	118.05	105.65
Participant316	Y	Timeline5	P2Ca	1	P2Ca	values-L06	958	120	67	217	8	6195	117	958	120	67	217	8	6195	117	1025	146	67	367	7	189729	117	1233	176	100	383	7	189721	125	0	6187		33.58	
Participant316	Y	Timeline5	P2Ca	1	P2Ca	values-L07	0	0			0			0	0			0			0	0			0							0			0				
Participant513	N	Timeline5	P2Ca	1	P2Ca	i++	200	200	200	200	1	12028	200	0	0			0			200	200	200	200	1	203085	200	217	217	217	217	1	203068	217	0	12012		69.61	
Participant513	N	Timeline5	P2Ca	1	P2Ca	i<x;	483	121	75	150	4	12495	142	483	121	75	150	4	12495	142	483	121	75	150	4	203551	142	692	173	117	200	4	203501	192	0	25194	25394	171.11	114.03
